"","date","SO2_1","CO_6","NO_7","NO2_8","PM2.5_9","PM10_10","O3_14","TOL_20","BEN_30","EBE_35","TCH_42","NMHC_44","temp_avg","temp_max","temp_min","precipitation","humidity","wind_avg_speed"
"1055",2015-08-15,5.27916666666667,0.192916666666667,2.35069444444444,12.7361111111111,4.32638888888889,10.9791666666667,72.9223880597015,0.527083333333333,0.21875,0.130555555555556,1.45527777777778,0.203194444444444,23.1,27.5,18.6,0,34,7.8
"1127",2015-08-16,5.25,0.197083333333333,2.71180555555556,13.0069444444444,5.65277777777778,12.8536585365854,66.489552238806,0.646527777777778,0.258333333333333,0.136805555555556,1.46527777777778,0.210694444444444,25.7,30.6,18,0,35,10.6
"1199",2015-08-17,5.33891213389121,0.199163179916318,4.79859894921191,19.5604203152364,6.77777777777778,14.7256944444444,57.183734939759,1.14236111111111,0.348611111111111,0.149305555555556,1.46055555555556,0.204444444444444,26.6,32,20.3,0,37,9.6
"1271",2015-08-18,5.56485355648536,0.2,3.69109947643979,17.1535776614311,7.5,16.8954703832753,74.1970149253731,1.18263888888889,0.335416666666667,0.170138888888889,1.45680555555556,0.207361111111111,25.4,32.5,18.3,0,39,10.2
"1343",2015-08-19,5.64978902953586,0.239915966386555,6.05235602094241,25.7068062827225,8.72535211267606,22.031914893617,78.8403614457831,1.41875,0.409722222222222,0.195804195804196,1.49041666666667,0.223888888888889,25.4,33,18.4,0,38,8.1
"1415",2015-08-20,5.91666666666667,0.272803347280335,9.89528795811518,34.9633507853403,10.4166666666667,25.0069444444444,72.1167664670659,2.29861111111111,0.5,0.233566433566434,1.52611111111111,0.232361111111111,27.8,36,19,0,31,6.9
"1487",2015-08-21,5.8875,0.252100840336134,8.51567944250871,33.3327526132404,12.0555555555556,35.8576388888889,64.5329341317365,2.78705035971223,0.534532374100719,0.345323741007194,1.53323529411765,0.200588235294118,27.1,35,20.8,0,40,11.9
"1559",2015-08-22,5.41880341880342,0.189473684210526,2.75177304964539,15.6347517730496,9.5625,20.0851063829787,83.3151515151515,1.20763888888889,0.254861111111111,0.163194444444444,1.45138888888889,0.181805555555556,25.3,32.4,17.9,2.03,48,16.1
"1631",2015-08-23,5.59166666666667,0.192083333333333,2.46875,9.65451388888889,8.81944444444444,17.1354166666667,58.4970238095238,0.496527777777778,0.224305555555556,0.147222222222222,1.42569444444444,0.175555555555556,22.8,27,19,0,42,25
"1703",2015-08-24,5.56666666666667,0.189495798319328,3.76829268292683,14.8275261324042,3.99295774647887,11.2657342657343,72.5508982035928,0.834042553191489,0.236879432624113,0.174468085106383,1.44444444444444,0.194444444444444,20.9,25,15.2,0,40,18.7
"1775",2015-08-25,5.97083333333333,0.273333333333333,11.1336805555556,37.6371527777778,6.65972222222222,17.4390243902439,62.7410714285714,2.15071428571429,0.452142857142857,0.322142857142857,1.52295774647887,0.236478873239437,21.7,30.2,11.9,0,34,5.6
"1847",2015-08-26,6.0375,0.288333333333333,11.1215277777778,38.9357638888889,10.6041666666667,25.9128919860627,60.8244047619048,3.14782608695652,0.585271317829457,0.416535433070866,1.53111111111111,0.214761904761905,24.9,33.1,15.8,0,35,9.4
"1919",2015-08-27,5.82083333333333,0.241666666666667,10.71875,33.2152777777778,7.76388888888889,19.5833333333333,54.8095238095238,2.38083333333333,0.441843971631206,0.327083333333333,1.58180555555556,0.264444444444444,25.1,33,15.2,0,31,11.7
"1991",2015-08-28,6.6652719665272,0.321757322175732,20.2521739130435,49.1060869565217,10.2086330935252,23.8091872791519,52.4626865671642,3.4228813559322,0.645,0.48,1.55533333333333,0.266166666666667,25.7,35,15.1,0,31,5.7
"2059",2015-08-29,6.06666666666667,0.21375,3.28993055555556,21.6180555555556,11.412213740458,32.0581818181818,79.5671641791045,1.40610687022901,0.281679389312977,0.186259541984733,1.50393442622951,0.238524590163934,28.8,36.2,19,0,32,11.3
"2125",2015-08-30,5.68333333333333,0.191666666666667,2.63020833333333,14.6041666666667,12.1180555555556,33.1213235294118,70.3462686567164,1.05694444444444,0.2875,0.157638888888889,1.44944444444444,0.164861111111111,26.3,36,20.8,8.89,45,10.6
"2179",2015-08-31,5.83966244725738,0.224576271186441,10.2837127845884,31.8704028021016,13.2638888888889,33.8090277777778,41.8825301204819,2.19027777777778,0.514583333333333,0.2875,1.48694444444444,0.186944444444444,22.9,29,17.5,0.51,66,8.1
"53",2015-09-01,5.80590717299578,0.252941176470588,9.18421052631579,37.7894736842105,10.1468531468531,19.6550522648084,52.9369369369369,3.2041958041958,0.468055555555556,0.332638888888889,1.50013888888889,0.201805555555556,23.6,31,15.7,0,50,7.2
"125",2015-09-02,5.69166666666667,0.237394957983193,6.26132404181185,29.7038327526132,11.1056338028169,22.2552447552448,65.4925373134328,2.06180555555556,0.444055944055944,0.236805555555556,1.46032258064516,0.20258064516129,24.9,31,17.8,0,47,10.4
"197",2015-09-03,5.77310924369748,0.234873949579832,5.92844677137871,27.2059336823735,9.34027777777778,19.9756944444444,80.4101796407186,1.4958041958042,0.357342657342657,0.18951048951049,1.42135593220339,0.132881355932203,22.7,27.5,17,0,38,10.4
"269",2015-09-04,5.78333333333333,0.232916666666667,5.13066202090592,21.9337979094077,6.28472222222222,12.8041958041958,72.8154761904762,1.72170542635659,0.372868217054264,0.282945736434109,1.47214285714286,0.138285714285714,21,27.2,16,0,46,11.1
"341",2015-09-05,5.77083333333333,0.219166666666667,3.48784722222222,19.7690972222222,6.34722222222222,11.0868055555556,71.8988095238095,0.882857142857143,0.271428571428571,0.143571428571429,1.45541666666667,0.101111111111111,20.1,27.6,12.7,0,41,8.3
"413",2015-09-06,5.89166666666667,0.2325,3.51041666666667,23.7135416666667,7.32638888888889,13.6284722222222,74.8214285714286,1.00416666666667,0.2725,0.125833333333333,1.48513888888889,0.1125,21.7,28.2,15,0,43,6.1
"485",2015-09-07,6.05416666666667,0.254583333333333,7.703125,31.6545138888889,7.52083333333333,16.21875,59.1369047619048,1.832,0.4176,0.2328,1.51861111111111,0.123333333333333,21.3,27.4,15.8,0,46,8.5
"557",2015-09-08,6.15833333333333,0.302083333333333,11.5243055555556,38.7517361111111,9.38194444444444,15.7073170731707,60.9850746268657,2.46535433070866,0.645669291338583,0.392913385826772,1.58638888888889,0.15,21.1,29.3,12.6,0,41,7.6
"629",2015-09-09,6.6625,0.315416666666667,13.4861111111111,47.4895833333333,10.709219858156,21.7263157894737,53.7619047619048,3.265625,0.593023255813954,0.409302325581395,1.53986111111111,0.172638888888889,21.6,30,11.3,0,32,10.6
"701",2015-09-10,6.13333333333333,0.290416666666667,13.4496527777778,40.9947916666667,8.625,19.5034722222222,46.1220238095238,3.28059701492537,0.725373134328358,0.462686567164179,1.52972222222222,0.176944444444444,23.7,29,16,0,36,10.6
"773",2015-09-11,6.54166666666667,0.334583333333333,18.1545138888889,46.8315972222222,9.01388888888889,19.6527777777778,48.8065476190476,3.43888888888889,0.632638888888889,0.430555555555556,1.57125,0.187916666666667,23.3,30.6,13.3,0,35,10.4
"845",2015-09-12,6.46666666666667,0.299583333333333,10.0503472222222,39.9357638888889,10.2222222222222,21.6840277777778,49.7738095238095,2.93194444444444,0.623611111111111,0.4125,1.69930555555556,0.185,23.5,29,18.4,0,35,12
"917",2015-09-13,5.91666666666667,0.205416666666667,2.97743055555556,13.0104166666667,5.5,16.4583333333333,79.340625,0.656944444444444,0.25,0.154166666666667,1.45055555555556,0.131388888888889,21.6,25.6,18,0,38,24.4
"989",2015-09-14,5.957805907173,0.224789915966387,6.72949389179756,20.0191972076789,5.25,10.2291666666667,58.260736196319,1.09305555555556,0.345833333333333,0.179861111111111,1.45444444444444,0.125833333333333,19.7,25,14.7,0,49,15.6
"1061",2015-09-15,6.04583333333333,0.237083333333333,6.49652777777778,27.8888888888889,6.59027777777778,16.2986111111111,59.4434523809524,1.57762237762238,0.470138888888889,0.255555555555556,1.47402777777778,0.139027777777778,17.6,21.2,14,0,51,15
"1133",2015-09-16,6.05084745762712,0.201680672268908,6.11169284467714,20.2652705061082,4.94444444444444,13.7222222222222,45.7703927492447,1.59236111111111,0.44375,0.257638888888889,1.50183098591549,0.120422535211268,18.7,23.3,15.9,7.11,71,26.3
"1205",2015-09-17,6.07949790794979,0.24453781512605,9.53765323992995,28.2504378283713,4.77777777777778,8.82986111111111,49.963963963964,1.64027777777778,0.46875,0.251388888888889,1.47430555555556,0.145,15.9,21.4,11.2,15.24,51,12
"1277",2015-09-18,6.60759493670886,0.342194092827004,25.5669014084507,45.3397887323944,6.07913669064748,11.3816254416961,41.8644578313253,2.88391608391608,0.600694444444444,0.402777777777778,1.55450704225352,0.184647887323944,16,25,7.9,0,48,6.1
"1349",2015-09-19,6.275,0.332083333333333,22.2299651567944,43.6393728222996,9.21641791044776,15.5359712230216,50.1994047619048,3.29064748201439,0.673381294964029,0.696402877697842,1.59791666666667,0.21875,18.1,27,9,0,44,4.3
"1421",2015-09-20,5.9375,0.311666666666667,13.4722222222222,42.6579861111111,9.60416666666667,16.7638888888889,56.6577380952381,2.50902777777778,0.581944444444444,0.34375,1.57,0.186666666666667,19.4,29,9,0,42,6.3
"1493",2015-09-21,6.17916666666667,0.340833333333333,22.21875,54.7638888888889,11.3472222222222,19.3854166666667,57.6636904761905,3.03779527559055,0.65390625,0.42109375,1.56763888888889,0.193055555555556,20.9,30,11,0,35,7.8
"1565",2015-09-22,6.2928870292887,0.3425,28.8760907504363,51.1815008726003,9.70629370629371,20.7108013937282,61.3482142857143,4.203125,0.74296875,0.528125,1.65972222222222,0.222916666666667,20.4,30.1,9.7,0,33,9.1
"1637",2015-09-23,5.76666666666667,0.26125,8.68641114982578,31.4494773519164,6.625,12.8263888888889,50.5773809523809,1.98473282442748,0.372519083969466,0.229007633587786,1.52194444444444,0.167083333333333,19,25.3,11.8,0,42,9.8
"1709",2015-09-24,6.14583333333333,0.310833333333333,17.0086805555556,39.6684027777778,6.54861111111111,12.2777777777778,42.9910714285714,2.58840579710145,0.539130434782609,0.47463768115942,1.51597222222222,0.175555555555556,19.9,29.5,10.8,0,35,7.4
"1781",2015-09-25,6.3375,0.353333333333333,24.4046345811052,51.1711229946524,9.34722222222222,17.4722222222222,45.4061538461538,3.16666666666667,0.575694444444444,0.423611111111111,1.53319444444444,0.208472222222222,21.4,30.4,10,0,24,6.3
"1853",2015-09-26,6.55416666666667,0.354583333333333,24.067615658363,49.5480427046263,10.5833333333333,19.4618055555556,44.4223602484472,3.26783216783217,0.637762237762238,0.473426573426573,1.54718309859155,0.205492957746479,20.8,29.6,11.5,0,28,6.9
"1925",2015-09-27,5.86666666666667,0.281666666666667,9.59375,37.8958333333333,8.25694444444444,16.6215277777778,56.2830769230769,2.26833333333333,0.528333333333333,0.295833333333333,1.45229166666667,0.1375,21.2,29.1,14,0,36,8
"1997",2015-09-28,5.90717299578059,0.245726495726496,8.05663716814159,31.7061946902655,7.11805555555556,15.5659722222222,54.3059936908517,2.07538461538462,0.565384615384615,0.289230769230769,1.47387096774194,0.141129032258065,18.4,26.1,10.4,0,47,5.6
"2065",2015-09-29,6.03097345132743,0.276694915254237,13.7112676056338,36.1971830985916,8.78472222222222,16.2881944444444,52.1036585365854,2.58333333333333,0.711805555555556,0.377777777777778,1.53375,0.163194444444444,18.1,25,10.7,0,52,6.5
"2131",2015-09-30,5.73636363636364,0.285897435897436,10.4153577661431,40.4293193717278,7.98611111111111,16.375,53.7634730538922,2.61875,0.695833333333333,0.477083333333333,1.56736111111111,0.172361111111111,18.4,24.4,14,0,55,8
"59",2015-10-01,6.48684210526316,0.355648535564854,26.5432098765432,52.2557319223986,11.3333333333333,21.3649122807018,41.5495495495495,4.68936170212766,0.899305555555556,0.697916666666667,1.57777777777778,0.210555555555556,18.4,26,9,0,40,11.7
"131",2015-10-02,5.65822784810127,0.249159663865546,11.7095070422535,34.6549295774648,8.91489361702128,19.6526315789474,59.3952095808383,2.57708333333333,0.583333333333333,0.348611111111111,1.51888888888889,0.192222222222222,19.6,26,10,0,35,13.3
"203",2015-10-03,6.15062761506276,0.2875,12.6545138888889,43.0121527777778,12.0277777777778,22.5226480836237,43.9196428571429,2.65833333333333,0.672222222222222,0.373611111111111,1.67625,0.211944444444444,19.8,26,15,0,42,9.8
"275",2015-10-04,6.22175732217573,0.243333333333333,6.68576388888889,28.0763888888889,12.6388888888889,25.7534722222222,35.5297619047619,1.72569444444444,0.529861111111111,0.251388888888889,1.58736111111111,0.161666666666667,18.7,22.3,14,1.02,63,9.8
"347",2015-10-05,5.99583333333333,0.212916666666667,8.66901408450704,25.1478873239437,11.0763888888889,23.3003533568905,34.6024096385542,1.98604651162791,0.555813953488372,0.289147286821705,1.41084745762712,0.106440677966102,20.8,25,16.7,2.54,67,22.2
"419",2015-10-06,5.84937238493724,0.224166666666667,6.81849912739965,20.7225130890052,5.11805555555556,10.1358885017422,41.8348348348348,1.51408450704225,0.573239436619718,0.237323943661972,1.47736111111111,0.139027777777778,18.2,22,14.5,19.81,69,22.2
"491",2015-10-07,6.53974895397489,0.323333333333333,21.2789473684211,43.5491228070175,7.19444444444444,13.9166666666667,33.125748502994,4.14468085106383,0.765248226950355,0.479432624113475,1.56555555555556,0.197222222222222,15.9,22,11,0,62,5
"563",2015-10-08,6.59915611814346,0.374166666666667,33.5503472222222,48.7760416666667,9.24822695035461,17.6466431095406,36.2380952380952,4.2231884057971,0.88768115942029,0.73695652173913,1.54472222222222,0.197916666666667,15.6,23,9.5,0,55,6.5
"635",2015-10-09,6.87866108786611,0.439406779661017,42.2722513089005,60.6998254799302,12.2847222222222,21.4409722222222,26.9219219219219,5.33098591549296,1.02183098591549,0.86056338028169,1.66666666666667,0.226111111111111,14.9,23.1,7.7,0,58,5.2
"707",2015-10-10,6.63179916317992,0.393333333333333,27.4097222222222,50.4357638888889,13.2430555555556,22.8888888888889,34.6160714285714,4.26319444444444,0.930555555555556,0.740277777777778,1.61694444444444,0.21375,15.7,23.4,7.7,0,61,6.9
"779",2015-10-11,5.65690376569038,0.2525,6.42361111111111,24.125,8.97222222222222,13.2430555555556,36.6785714285714,1.64791666666667,0.457638888888889,0.225,1.55541666666667,0.142638888888889,17.2,21.6,14,1.78,75,9.1
"851",2015-10-12,5.79497907949791,0.239166666666667,8.69270833333333,26.2986111111111,5.16666666666667,9.33680555555556,26.5446428571429,1.80277777777778,0.488888888888889,0.245833333333333,1.62916666666667,0.154027777777778,17.9,23.4,14,0,73,7
"923",2015-10-13,5.99148936170213,0.338723404255319,25.4456140350877,39.4473684210526,9.1875,12.7326388888889,19.3829787234043,3.82394366197183,0.78125,0.388028169014084,1.62746478873239,0.195211267605634,13.3,16,10,0,81,7.6
"995",2015-10-14,6.82278481012658,0.411392405063291,33.6374781085814,46.9001751313485,12.7801418439716,17.7508771929825,25.0301204819277,3.85244755244755,1.03286713286713,0.809090909090909,1.59394366197183,0.213098591549296,11.6,19.1,5,1.52,65,5.9
"1067",2015-10-15,6.73305084745763,0.426470588235294,39.1581722319859,60.9068541300527,12.1367521367521,19.3269230769231,25.7349397590361,4.42189781021898,0.851094890510949,0.597810218978102,1.60694444444444,0.235972222222222,11.8,21.2,3.5,0,51,4.8
"1139",2015-10-16,7.74683544303798,0.537974683544304,66.7165492957746,71.4964788732394,14.8732394366197,25.5528169014085,22.951951951952,7.03255813953488,1.36744186046512,1.14651162790698,1.70152777777778,0.282222222222222,12.4,22.8,3.7,0,56,4.4
"1211",2015-10-17,5.62761506276151,0.355416666666667,16.0347222222222,44.5347222222222,14.3194444444444,22.85,29.1590214067278,3.12152777777778,0.852083333333333,0.595833333333333,1.595,0.187361111111111,15.5,22.3,9,0,75,6.7
"1283",2015-10-18,5.84518828451883,0.307083333333333,12.4131944444444,34.7100694444444,10.5138888888889,15.0530303030303,20.8076923076923,2.27152777777778,0.636111111111111,0.336111111111111,1.68305555555556,0.161527777777778,15.9,19,13,9.91,93,4.4
"1355",2015-10-19,6.32217573221757,0.341422594142259,17.7090592334495,40.7247386759582,9.25694444444444,13.7216117216117,26.6061538461538,2.9978417266187,0.673381294964029,0.464748201438849,1.54805555555556,0.166388888888889,16.6,21,14,17.02,84,7.6
"1427",2015-10-20,7.71966527196653,0.305,11.1289198606272,32.5383275261324,5.77777777777778,10.9791666666667,33.1791044776119,2.26594202898551,0.57463768115942,0.247101449275362,1.51513888888889,0.180138888888889,15.7,20.5,10.9,0,61,8.1
"1499",2015-10-21,7.29707112970711,0.3975,29.7068062827225,43.6317626527051,8.48529411764706,14.2482014388489,28.6666666666667,3.13939393939394,0.975,0.425,1.51421052631579,0.178245614035088,12.1,19.1,5,0,60,4.6
"1571",2015-10-22,7.7071129707113,0.491666666666667,49.6806282722513,62.9738219895288,13.15,21.9964788732394,17.8545454545455,5.03233082706767,1.40300751879699,0.842105263157895,1.55220338983051,0.188135593220339,12.5,21.1,4,0,61,4.1
"1643",2015-10-23,8.38075313807531,0.6,79.9929824561404,62.9508771929825,14.0347222222222,25.1111111111111,13.502994011976,6.46016260162602,1.48455284552846,1.21056910569106,1.58910447761194,0.194477611940299,13.7,20,7.8,0,70,4.1
"1715",2015-10-24,8.92050209205021,0.5275,59.4752650176678,56.1819787985866,16.5347222222222,24.7118055555556,17.8065476190476,5.6,1.27727272727273,1.06363636363636,1.56377358490566,0.175094339622642,15.2,21,9.8,0,70,3.3
"1787",2015-10-25,6.97478991596639,0.325833333333333,17.0868055555556,34.3993055555556,11.1111111111111,16.4409722222222,36.4136904761905,2.455,0.705,0.365,1.598125,0.137708333333333,15.9,21.7,10,0,67,7.2
"1859",2015-10-26,6.45762711864407,0.301260504201681,12.6192170818505,34.3967971530249,10.5833333333333,15.5365853658537,32.7048192771084,2.80225563909774,0.818796992481203,0.458646616541353,1.49161290322581,0.100161290322581,15.2,19,13,0,81,6.7
"1931",2015-10-27,6.14042553191489,0.250847457627119,9.49647887323944,28.919014084507,6.65492957746479,9.94055944055944,44.6163141993958,2.24722222222222,0.751388888888889,0.334027777777778,1.41319444444444,0.104722222222222,14.4,16.7,10.8,0.51,72,19.3
"2003",2015-10-28,5.82478632478632,0.251476793248945,8.21164021164021,25.5238095238095,4.70833333333333,9.59233449477352,53.8592814371258,2.22013888888889,0.958333333333333,0.331944444444444,1.36638888888889,0.102916666666667,12.8,17.1,9.8,3.3,76,20
"2071",2015-10-29,6.20253164556962,0.345762711864407,22.043630017452,40.7347294938918,8.2,15.5755395683453,36.7245508982036,4.15,1.02569444444444,0.646527777777778,1.40055555555556,0.111111111111111,14.1,17,11.7,0,80,7.6
